Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Best;Average
174;0,681042;0,708809;0,724199;0,729623;0,732086;0,733984;0,745971;0,752098;0,753096;0,754024;0,755947;0,756614;0,738984
175;0,681042;0,706595;0,723567;0,730446;0,732313;0,733969;0,748511;0,752140;0,753062;0,754059;0,756079;0,756614;0,739074
176;0,690260;0,710150;0,724573;0,729843;0,731967;0,733196;0,739166;0,751488;0,752589;0,753676;0,755536;0,756614;0,738218
177;0,707044;0,718331;0,727357;0,730967;0,732258;0,733440;0,740451;0,751937;0,752847;0,753814;0,755632;0,756614;0,739704
178;0,028490;0,676877;0,727861;0,731378;0,732871;0,734654;0,747599;0,752356;0,753375;0,754086;0,755501;0,756614;0,736656
179;-0,006114;0,681901;0,726858;0,730038;0,732554;0,734304;0,747086;0,752253;0,753346;0,754040;0,755454;0,756614;0,736783
180;-0,006114;0,647019;0,727737;0,731261;0,732842;0,734467;0,747368;0,751931;0,753281;0,753932;0,755301;0,756590;0,733514
181;-0,006114;0,683070;0,728104;0,731631;0,733376;0,736022;0,749465;0,752470;0,753513;0,754449;0,755520;0,756590;0,737762
182;0,680783;0,721083;0,729009;0,731478;0,733032;0,735870;0,749481;0,751983;0,753546;0,754718;0,755885;0,756590;0,741609
183;-0,002354;0,663292;0,729063;0,731617;0,732992;0,734659;0,747724;0,751908;0,753374;0,754492;0,755982;0,756590;0,735510
184;0,528220;0,705793;0,727995;0,731709;0,733420;0,735847;0,749686;0,752287;0,753318;0,754386;0,755617;0,756590;0,740006
185;0,027828;0,662630;0,727937;0,731656;0,733797;0,738718;0,749835;0,752119;0,753358;0,754526;0,755993;0,756590;0,736057
186;0,500618;0,703757;0,728458;0,731990;0,734078;0,743249;0,751119;0,752681;0,753909;0,754796;0,755739;0,756590;0,740978
187;0,020915;0,655048;0,727338;0,731412;0,733708;0,743945;0,750741;0,752448;0,753327;0,754766;0,756033;0,756590;0,735877
188;0,503106;0,697197;0,727419;0,731344;0,733345;0,740772;0,750668;0,752710;0,753507;0,754989;0,756054;0,756590;0,739800
189;0,503106;0,690984;0,729423;0,732418;0,733807;0,744056;0,750599;0,752224;0,753339;0,754496;0,756060;0,756590;0,739741
190;0,398735;0,670808;0,728963;0,732601;0,734550;0,747119;0,751422;0,752228;0,753369;0,754264;0,755726;0,756590;0,738105
191;0,009390;0,666029;0,727989;0,732100;0,734105;0,747701;0,751738;0,752709;0,753589;0,754653;0,756144;0,756590;0,737676
192;0,009390;0,663131;0,725825;0,730104;0,732259;0,734280;0,749056;0,751913;0,753449;0,754567;0,756172;0,756614;0,735076
193;0,015439;0,634942;0,725961;0,729267;0,731905;0,733454;0,742164;0,751805;0,753294;0,754336;0,756033;0,756614;0,731316
194;0,500939;0,678930;0,723220;0,728371;0,730943;0,733799;0,742873;0,751488;0,753011;0,754143;0,755520;0,756614;0,735230
195;0,505517;0,682419;0,725277;0,729270;0,732519;0,737477;0,750423;0,752302;0,753591;0,754580;0,756153;0,756614;0,737401
196;0,505517;0,666568;0,718795;0,727350;0,731005;0,733716;0,743620;0,751508;0,752569;0,754093;0,755746;0,756590;0,733497
197;0,519848;0,693370;0,719575;0,728630;0,731951;0,736234;0,748631;0,752054;0,753233;0,754243;0,755657;0,756590;0,737358
198;0,686425;0,710582;0,721266;0,728837;0,734166;0,746289;0,751650;0,752355;0,753386;0,754229;0,755912;0,756590;0,740867
199;0,234254;0,683027;0,718283;0,727573;0,732700;0,740140;0,748921;0,751958;0,753086;0,754365;0,755981;0,756590;0,736603
